Distance(mm),Time(ms),Hilbert Amptitude(mV)
0,0.39936,124.00005896070684
0,0.3994,124.0000000616151
0,0.39944,124.00008885040704
0,0.39948,124.00000581298023
0,0.39952,124.0001961222513
0,0.39956,124.00000953450572
0,0.3996,124.00157430334077
0,0.39964,123.00001071822552
0,0.39968,124.0018901712027
0,0.39972,124.00001065667384
0,0.39976,124.00048002142734
0,0.3998,124.00001029164333
0,0.39984,124.00188913589342
0,0.39988,125.00000975349546
0,0.39992,124.00157599748832
0,0.39996,124.00000941996919
0,0.4,124.00019683766457
0,0.40004,124.00000914008986
0,0.40008,124.0000892453822
0,0.40012,124.00000906840877
0,0.40016,124.00005900190047
0,0.4002,124.00000930824109
0,0.40024,124.00004587562422
0,0.40028,124.0000100426337
0,0.40032,124.0000384900634
0,0.40036,124.00001164955297
0,0.4004,124.00003325782781
0,0.40044,124.00001502294371
0,0.40048,124.00002844482944
0,0.40052,124.00002267537107
0,0.40056,124.00002254397042
0,0.4006,124.00004376567685
0,0.40064,124.00001328505896
0,0.40068,124.000131519266
0,0.40072,124.00000026922666
0,0.40076,124.00142630312547
0,0.4008,125.00044006733852
0,0.40084,125.001912071378
0,0.40088,124.00752404049825
0,0.40092,123.00032765086824
0,0.40096,124.00044205583106
0,0.401,124.00019966061103
0,0.40104,124.00000037433604
0,0.40108,124.00019767405013
0,0.40112,124.00001476346146
0,0.40116,124.00027444738414
0,0.4012,124.00002663167862
0,0.40124,124.00056471870937
0,0.40128,124.0000387399993
0,0.40132,124.0031490211482
0,0.40136,123.00006216154092
0,0.4014,124.00000946228197
0,0.40144,123.00014659438482
0,0.40148,124.00224473194386
0,0.40152,124.00137294721688
0,0.40156,123.00007789596327
0,0.4016,123.00225346525939
0,0.40164,124.0050315727912
0,0.40168,124.00078063652313
0,0.40172,124.00482320448468
0,0.40176,125.00298107385386
0,0.4018,125.00018962522775
0,0.40184,124.00000208950699
0,0.40188,125.00127748841467
0,0.40192,125.00318528834485
0,0.40196,124.001815015514
0,0.402,124.00063290006
0,0.40204,124.00026040695369
0,0.40208,124.00032439490676
0,0.40212,124.00016593499484
0,0.40216,124.00021853857135
0,0.4022,124.00025596653846
0,0.40224,124.00016633608008
0,0.40228,124.00174597594638
0,0.40232,123.00013520683936
0,0.40236,124.00157846879718
0,0.4024,124.00010999747936
0,0.40244,124.00017366785067
0,0.40248,124.000088012703
0,0.40252,124.0000644410243
0,0.40256,124.00006363376502
0,0.4026,124.00003422516352
0,0.40264,124.00003226069428
0,0.40268,124.00002133262367
0,0.40272,124.00000017847108
0,0.40276,124.00001430109455
0,0.4028,124.00069026931894
0,0.40284,125.00000964092652
0,0.40288,124.00302217138257
0,0.40292,124.00000624708332
0,0.40296,124.00081849644943
0,0.403,124.00000327584603
0,0.40304,124.00058027497614
0,0.40308,124.00000073915126
0,0.40312,124.00053574582878
0,0.40316,124.00000068411858
0,0.4032,124.00058989326386
0,0.40324,124.00002600163971
0,0.40328,124.00084150478047
0,0.40332,124.00089303619514
0,0.40336,123.00311403351175
0,0.4034,123.00318733498244
0,0.40344,124.00064806016161
0,0.40348,124.00314860159291
0,0.40352,125.00000212910273
0,0.40356,124.00091412158815
0,0.4036,124.00004867105147
0,0.40364,124.00003241356684
0,0.40368,124.00009181308477
0,0.40372,124.00000282259657
0,0.40376,124.00013014669554
0,0.4038,124.00000007629465
0,0.40384,124.00017420158579
0,0.40388,124.00000012582852
0,0.40392,124.0002458900089
0,0.40396,124.00000044992602
0,0.404,124.00043781901752
0,0.40404,124.00000069303576
0,0.40408,124.00223532215051
0,0.40412,123.00000083070394
0,0.40416,124.00123014731902
0,0.4042,124.0000008619188
0,0.40424,124.00015382093773
0,0.40428,124.00000082773464
0,0.40432,124.00102864420408
0,0.40436,125.00000073098947
0,0.4044,124.0030925672204
0,0.40444,124.00000060020638
0,0.40448,124.00302909188291
0,0.40452,123.0000004308671
0,0.40456,124.0012435758793
0,0.4046,124.00000023396437
0,0.40464,124.0013252718878
0,0.40468,125.0000000580648
0,0.40472,124.0024720397348
0,0.40476,124.00000001310661
0,0.4048,124.00065439964641
0,0.40484,124.00000045162244
0,0.40488,124.00051193930987
0,0.40492,124.00000264203769
0,0.40496,124.00054817732263
0,0.405,124.00001226547495
0,0.40504,124.00079058437062
0,0.40508,124.00006889901607
0,0.40512,124.00299607451734
0,0.40516,123.00119281657122
0,0.4052,123.00069550259114
0,0.40524,124.00228348034256
0,0.40528,124.00000040029222
0,0.40532,124.0005388221205
0,0.40536,124.00003635840883
0,0.4054,124.0005429940461
0,0.40544,124.00007023510847
0,0.40548,124.00231004148041
0,0.40552,125.0000937337402
0,0.40556,124.00114971746108
0,0.4056,124.00011222028097
0,0.40564,124.00005699096624
0,0.40568,124.00012534603644
0,0.40572,124.00000580109781
0,0.40576,124.00013459469035
0,0.4058,124.00000000287203
0,0.40584,124.00013967694575
0,0.40588,124.00000260844783
0,0.40592,124.00013901325569
0,0.40596,124.00001115885594
0,0.406,124.00012864138768
0,0.40604,124.00003453963095
0,0.40608,124.00009920536044
0,0.40612,124.0001291326729
0,0.40616,124.00003202040621
0,0.4062,124.00146856534751
0,0.40624,125.00039395436428
0,0.40628,125.0017992845193
0,0.40632,124.00394288368618
0,0.40636,124.00024831258348
0,0.4064,124.00150557443924
0,0.40644,124.00011121805952
0,0.40648,124.00156391333016
0,0.40652,124.00007189943646
0,0.40656,124.00423555565176
0,0.4066,123.00005700722076
0,0.40664,124.00025297798827
0,0.40668,124.00005091526826
0,0.40672,124.00014027483999
0,0.40676,124.00005130013777
0,0.4068,124.00037297024352
0,0.40684,124.00005774940145
0,0.40688,124.00072539375041
0,0.40692,124.00007408893363
0,0.40696,124.0030452735353
0,0.407,123.0001157583779
0,0.40704,124.00061357327246
0,0.40708,124.00025464822312
0,0.40712,124.00000816973309
0,0.40716,124.00183194089371
0,0.4072,123.00007768437413
0,0.40724,124.00145336612475
0,0.40728,124.0001315949179
0,0.40732,124.0001258745219
0,0.40736,124.0001665917434
0,0.4074,124.00003425263928
0,0.40744,124.0001775053144
0,0.40748,124.00001256853471
0,0.40752,124.00013139207014
0,0.40756,124.00000504294873
0,0.4076,124.00008058332466
0,0.40764,125.0000019299636
0,0.40768,124.00998607919423
0,0.40772,123.0000006095852
0,0.40776,124.00004474412542
0,0.4078,124.0000000859159
0,0.40784,124.00026371809695
0,0.40788,124.00000001274697
0,0.40792,124.00044517708439
0,0.40796,124.00000022377921
0,0.408,124.00061884353931
0,0.40804,124.00000065472061
0,0.40808,124.00096774222327
0,0.40812,124.00000129412415
0,0.40816,124.0034336310757
0,0.4082,123.00000218596709
0,0.40824,124.00048171752998
0,0.40828,124.00000334170828
0,0.40832,124.00002528998645
0,0.40836,124.00000492965637
0,0.4084,124.00009968552101
0,0.40844,124.00000712998842
0,0.40848,124.00011799790182
0,0.40852,124.00001028924127
0,0.40856,124.00005912030527
0,0.4086,124.00001504785901
0,0.40864,124.00030362568808
0,0.40868,125.00002250384917
0,0.40872,124.00424424775859
0,0.40876,124.00003604563562
0,0.4088,124.00160003270128
0,0.40884,124.00006247567514
0,0.40888,124.00135033383334
0,0.40892,124.00012584978529
0,0.40896,124.00140416964896
0,0.409,124.00034319511981
0,0.40904,124.00177638838305
0,0.40908,124.00253020362354
0,0.40912,123.00474541736591
0,0.40916,123.00001990207008
0,0.4092,123.00016827621106
0,0.40924,124.00356331516815
0,0.40928,124.0001566031709
0,0.40932,124.00088732593247
0,0.40936,124.00018102512203
0,0.4094,124.00076671056884
0,0.40944,124.00010236569025
0,0.40948,125.00262049628067
0,0.40952,125.00531608080021
0,0.40956,124.00095882762142
0,0.4096,124.00234097395898
0,0.40964,124.00001897425749
0,0.40968,124.0020251675223
0,0.40972,124.0000044330704
0,0.40976,124.00199770734957
0,0.4098,124.00007739475635
0,0.40984,124.00206926992159
0,0.40988,124.00130809334938
0,0.40992,125.00218116355039
0,0.40996,124.00199241621048
0,0.41,124.00237810944309
0,0.41004,124.00031795031381
0,0.41008,124.00261490618864
0,0.41012,124.0001612552044
0,0.41016,124.00293574753728
0,0.4102,124.00011492260026
0,0.41024,124.00341641523858
0,0.41028,124.00009643053079
0,0.41032,124.00435405322598
0,0.41036,124.00008872544275
0,0.4104,124.00907441495987
0,0.41044,123.00008680448795
0,0.41048,124.00028548905979
0,0.41052,124.00008560123128
0,0.41056,124.00215634611543
0,0.4106,124.0000840904276
0,0.41064,124.0029552642816
0,0.41068,124.00007488881727
0,0.41072,124.00344184853101
0,0.41076,124.00003812486894
0,0.4108,124.00353374036482
0,0.41084,124.00021775897666
0,0.41088,125.00150100400108
0,0.41092,125.00868125817668
0,0.41096,123.01619908621966
0,0.411,124.00020534892536
0,0.41104,124.01161247965513
0,0.41108,124.00002181782497
0,0.41112,124.01245729217996
0,0.41116,124.00024047643903
0,0.4112,125.01436040513136
0,0.41124,124.00509803908444
0,0.41128,124.01757016167602
0,0.41132,124.00273681541803
0,0.41136,124.02221770925152
0,0.4114,124.00359519727098
0,0.41144,124.02985246430481
0,0.41148,124.00944866922397
0,0.41152,123.05052477345274
0,0.41156,123.00277440556265
0,0.4116,123.03121764815187
0,0.41164,124.00019807506746
0,0.41168,124.0626062138706
0,0.41172,124.00552216462829
0,0.41176,124.10819441716548
0,0.4118,124.01967802146379
0,0.41184,124.21116883806593
0,0.41188,124.09500011462976
0,0.41192,124.53944391309078
0,0.41196,126.89001313944489
5,0.38,83.54269788327674
5,0.38004,95.22520169010308
5,0.38008,162.73025335093266
5,0.38012,99.36768621630924
5,0.38016,138.9310940804572
5,0.3802,124.99281624229938
5,0.38024,117.50943838198495
5,0.38028,135.0168627972589
5,0.38032,116.03892541403006
5,0.38036,130.16917060337357
5,0.3804,124.06197967552941
5,0.38044,120.1424559757702
5,0.38048,130.00541527988966
5,0.38052,118.005649958909
5,0.38056,128.23375187075843
5,0.3806,124.1265617192046
5,0.38064,121.19952124211967
5,0.38068,129.0114435393445
5,0.38072,119.00068912085793
5,0.38076,126.06859723789984
5,0.3808,124.00901813704023
5,0.38084,122.05509256987624
5,0.38088,128.0029336828087
5,0.38092,121.01119549312104
5,0.38096,125.07164922644965
5,0.381,124.0228128336176
5,0.38104,122.06954211156918
5,0.38108,127.00001299197673
5,0.38112,122.00116943207281
5,0.38116,126.01742298817699
5,0.3812,124.01606350286951
5,0.38124,122.01675726915738
5,0.38128,126.00041431309678
5,0.38132,121.00080951557052
5,0.38136,125.05328808981267
5,0.3814,124.00942935178104
5,0.38144,123.04015819374158
5,0.38148,126.00118455044549
5,0.38152,122.0014279819125
5,0.38156,125.00895393812684
5,0.3816,123.0010504933388
5,0.38164,123.0333774708679
5,0.38168,126.00128720041708
5,0.38172,122.000887891466
5,0.38176,126.04529991177772
5,0.3818,125.01397680689783
5,0.38184,123.01753609351643
5,0.38188,126.00000153892012
5,0.38192,123.00001689821464
5,0.38196,125.00550902675437
5,0.382,124.00300594385962
5,0.38204,123.00982101772664
5,0.38208,126.00139753422714
5,0.38212,123.00555178521795
5,0.38216,124.01128291935606
5,0.3822,124.0027489703501
5,0.38224,123.01157432516224
5,0.38228,125.0002188809702
5,0.38232,123.00172419452021
5,0.38236,125.00641034304333
5,0.3824,124.00195435930941
5,0.38244,123.00681849913214
5,0.38248,125.00229228836453
5,0.38252,123.00044619156944
5,0.38256,125.01980786261514
5,0.3826,125.00149951723839
5,0.38264,124.00360877488892
5,0.38268,125.00098053015714
5,0.38272,123.0004036783796
5,0.38276,125.00402591155311
5,0.3828,124.00384743742296
5,0.38284,123.0051691457395
5,0.38288,125.0007775775557
5,0.38292,123.00016504881371
5,0.38296,125.00932756166603
5,0.383,124.00212116435692
5,0.38304,124.00999612048487
5,0.38308,125.0014556297064
5,0.38312,123.00158356240533
5,0.38316,125.00316047417833
5,0.3832,124.00032068562449
5,0.38324,124.00394681580163
5,0.38328,125.00009541611884
5,0.38332,124.00000035661913
5,0.38336,125.00002673951225
5,0.3834,123.00737594694834
5,0.38344,123.01113748300797
5,0.38348,125.00001690366548
5,0.38352,123.00000464756702
5,0.38356,124.00539143035549
5,0.3836,124.00028824774726
5,0.38364,124.00591642335993
5,0.38368,125.00000774136028
5,0.38372,123.00028305269805
5,0.38376,125.0075130623773
5,0.3838,124.00179317424696
5,0.38384,124.00861352566146
5,0.38388,125.00115869254932
5,0.38392,123.00109891649232
5,0.38396,125.00377476593434
5,0.384,124.00068612390722
5,0.38404,124.00494932344182
5,0.38408,125.00033159362894
5,0.38412,123.0001553434745
5,0.38416,125.0059248024726
5,0.3842,124.00205816606143
5,0.38424,124.0073397077768
5,0.38428,125.00129961477495
5,0.38432,123.00076483818232
5,0.38436,125.00364740813033
5,0.3844,124.00091329904659
5,0.38444,124.00497249010606
5,0.38448,125.00041609370997
5,0.38452,123.00021467608867
5,0.38456,125.0061856875451
5,0.3846,124.00147383756428
5,0.38464,124.01208431743703
5,0.38468,126.00001108260629
5,0.38472,124.00294637343482
5,0.38476,124.00011021316129
5,0.3848,124.00000000109036
5,0.38484,124.00177392994648
5,0.38488,125.00016717569086
5,0.38492,124.00123727085386
5,0.38496,124.0005382733675
5,0.385,124.00002285036695
5,0.38504,124.00283047984904
5,0.38508,125.00002337461831
5,0.38512,124.0006346306402
5,0.38516,124.00020991930523
5,0.3852,124.00001827627575
5,0.38524,124.00201396543925
5,0.38528,125.00016966329126
5,0.38532,124.00105314942577
5,0.38536,124.00048984180985
5,0.3854,124.00000095245073
5,0.38544,124.00284838662857
5,0.38548,125.00015151180422
5,0.38552,124.00003591693871
5,0.38556,125.00202447424691
5,0.3856,125.00799568360685
5,0.38564,123.00077230756784
5,0.38568,124.00000002769319
5,0.38572,123.00082331387762
5,0.38576,125.00457094337733
5,0.3858,124.00196390931652
5,0.38584,124.00452095938716
5,0.38588,125.00013306054701
5,0.38592,124.00031762759828
5,0.38596,124.00000263861924
5,0.386,124.00007735392764
5,0.38604,124.00108367049418
5,0.38608,125.00025501165081
5,0.38612,124.00199411569497
5,0.38616,124.00056931484005
5,0.3862,124.00021291873702
5,0.38624,124.00277348299353
5,0.38628,125.00002878232048
5,0.38632,124.00069210101947
5,0.38636,124.0000135068529
5,0.3864,124.00000911663365
5,0.38644,124.00110807151623
5,0.38648,125.00014569477808
5,0.38652,124.00203550858227
5,0.38656,124.00048827068586
5,0.3866,124.00023054375734
5,0.38664,124.00308188456648
5,0.38668,125.00001752320206
5,0.38672,124.0000038984462
5,0.38676,125.00060169545904
5,0.3868,125.00270948369162
5,0.38684,124.00319738732738
5,0.38688,124.00045748405672
5,0.38692,124.00113402949995
5,0.38696,124.00033310024835
5,0.387,124.00298812744332
5,0.38704,123.00167068436616
5,0.38708,123.00073717816191
5,0.38712,124.00187765935843
5,0.38716,124.00033399275385
5,0.3872,123.00037440730503
5,0.38724,124.0076916115065
5,0.38728,125.0002985393228
5,0.38732,124.00026509626535
5,0.38736,124.00045273361563
5,0.3874,124.00095732608881
5,0.38744,125.00224154561306
5,0.38748,125.00246096986805
5,0.38752,124.0011459018229
5,0.38756,124.00185615693803
5,0.3876,123.00006123799587
5,0.38764,124.00504710845156
5,0.38768,125.00002687056394
5,0.38772,124.00112553063278
5,0.38776,124.00057771428112
5,0.3878,123.00009386150191
5,0.38784,124.00733433062494
5,0.38788,125.00001823092326
5,0.38792,124.00041960617267
5,0.38796,124.00000006049846
5,0.388,124.00000884550128
5,0.38804,124.0000375334446
5,0.38808,124.00007802867555
5,0.38812,124.0011362751043
5,0.38816,125.00024219311891
5,0.3882,124.00218252972137
5,0.38824,124.0018794668568
5,0.38828,125.0003768683407
5,0.38832,124.00136761532728
5,0.38836,124.00019457832182
5,0.3884,124.00009310446474
5,0.38844,124.00013475954532
5,0.38848,124.00001565386953
5,0.38852,124.00010881672118
5,0.38856,124.00000195136653
5,0.3886,124.00009791779009
5,0.38864,124.00000000914021
5,0.38868,124.00009718142344
5,0.38872,124.00000117522822
5,0.38876,124.00010738835726
5,0.3888,124.00000315695506
5,0.38884,124.0001359976452
5,0.38888,124.00000506583305
5,0.38892,124.00020988822276
5,0.38896,124.00000625432497
5,0.389,124.00045879497398
5,0.38904,124.00000580465873
5,0.38908,124.00280468941192
5,0.38912,123.00000243109585
5,0.38916,124.00000326984664
5,0.3892,123.00000352568807
5,0.38924,124.00321346690335
5,0.38928,124.00066238445947
5,0.38932,123.00065562358998
5,0.38936,124.0037731671216
5,0.3894,124.00036984992809
5,0.38944,124.00391758604583
5,0.38948,125.00030447508742
5,0.38952,124.00048753506458
5,0.38956,124.00032765683783
5,0.3896,124.00002363639676
5,0.38964,124.00044235230028
5,0.38968,124.00016367198815
5,0.38972,124.00082435247187
5,0.38976,124.00049608399138
5,0.3898,124.00381126217205
5,0.38984,125.00307922816127
5,0.38988,125.00009335606933
5,0.38992,125.00000766304363
5,0.38996,125.00152030331631
5,0.39,124.00249429505752
5,0.39004,124.00039516470098
5,0.39008,125.00024247781883
5,0.39012,124.0028602170094
5,0.39016,124.0000101565274
5,0.3902,124.00053392556019
5,0.39024,124.00068734497475
5,0.39028,125.00024626614515
5,0.39032,124.0029939599131
5,0.39036,124.0001483756777
5,0.3904,124.00100227126927
5,0.39044,124.00010037018457
5,0.39048,124.00271709505564
5,0.39052,123.00007387009077
5,0.39056,124.0010163896678
5,0.3906,124.00005641403982
5,0.39064,124.00004764137327
5,0.39068,124.00004523326487
5,0.39072,124.00000849235177
5,0.39076,124.00003751315762
5,0.3908,124.00000285316713
5,0.39084,124.00003208294021
5,0.39088,124.00000169652292
5,0.39092,124.0000283121249
5,0.39096,124.00000161702305
5,0.391,124.00002590596661
5,0.39104,124.00000206186681
5,0.39108,124.00002486663739
5,0.39112,124.00000303478359
5,0.39116,124.0000256515345
5,0.3912,124.00000478578478
5,0.39124,124.00002989770681
5,0.39128,124.00000789896976
5,0.39132,124.00004394383653
5,0.39136,124.00001373029136
5,0.3914,124.000106848227
5,0.39144,124.00002589674295
5,0.39148,124.00118310111105
5,0.39152,123.0000571492898
5,0.39156,124.0028035974581
5,0.3916,124.00017160267032
5,0.39164,124.00314341244078
5,0.39168,125.00161317407895
5,0.39172,125.00007383123386
5,0.39176,125.00159037761277
5,0.3918,124.00843920157962
5,0.39184,123.00014650351417
5,0.39188,124.00039479141907
5,0.39192,124.00001289062769
5,0.39196,124.00000026091652
5,0.392,124.00041021989627
5,0.39204,125.00001161868957
5,0.39208,124.00745132872242
5,0.39212,123.00002560071724
5,0.39216,124.00049199814175
5,0.3922,124.00005240117598
5,0.39224,124.00000093594578
5,0.39228,124.00015189537555
5,0.39232,124.00000457480311
5,0.39236,124.00150600123177
5,0.3924,123.00001503132526
5,0.39244,124.00182867643836
5,0.39248,124.00005135100831
5,0.39252,124.00029314340382
5,0.39256,124.00083090624118
5,0.3926,123.0002305126
5,0.39264,124.00621781754678
5,0.39268,125.00119531666103
5,0.39272,125.00084821157293
5,0.39276,124.0054749346354
5,0.3928,123.00007294010065
5,0.39284,124.00111655347027
5,0.39288,124.00006851989504
5,0.39292,124.00013857779294
5,0.39296,124.0008153384961
5,0.393,123.00007870730435
5,0.39304,124.00640063758149
5,0.39308,125.00006593414878
5,0.39312,124.00074037496222
5,0.39316,124.00006786325525
5,0.3932,124.00002608966567
5,0.39324,124.0000773209186
5,0.39328,124.00000214594704
5,0.39332,124.0000962062039
5,0.39336,124.00000003759659
5,0.3934,124.0001314926799
5,0.39344,124.00000199372212
5,0.39348,124.00020551273347
5,0.39352,124.00000676029352
5,0.39356,124.0004205198164
5,0.3936,124.00001579937899
5,0.39364,124.00235616818635
5,0.39368,125.00003292275683
5,0.39372,124.00094660453729
5,0.39376,124.00006941983668
5,0.3938,124.00000221792108
5,0.39384,124.00015708216777
5,0.39388,124.00006091708933
5,0.39392,124.00044490644129
5,0.39396,124.00033266063298
5,0.394,124.00300021881053
5,0.39404,125.00272926762128
5,0.39408,125.00001066328373
5,0.39412,125.00000005104728
5,0.39416,125.00201458911125
5,0.3942,124.0026796859342
5,0.39424,124.0002112863506
5,0.39428,125.0002740633566
5,0.39432,124.00336381876822
5,0.39436,124.00000967353444
5,0.3944,124.00067979997841
5,0.39444,124.00077385159454
5,0.39448,125.00021135512932
5,0.39452,124.00255590976387
5,0.39456,124.0001851317373
5,0.3946,125.0004727708959
5,0.39464,124.0049715218956
5,0.39468,124.00022566940994
5,0.39472,124.00477596922038
5,0.39476,123.00013236572872
5,0.3948,124.00032789249912
5,0.39484,124.00007996467824
5,0.39488,124.0000339931157
5,0.39492,124.00004564814407
5,0.39496,124.00008880129212
5,0.395,124.00001962808672
5,0.39504,124.00011105275345
5,0.39508,124.00000161841297
5,0.39512,124.00012045943159
5,0.39516,124.00002357352497
5,0.3952,124.0001246527809
5,0.39524,124.00105620194401
5,0.39528,125.00012528559085
5,0.39532,124.00226842356417
5,0.39536,124.00012596911448
5,0.3954,124.00039268534863
5,0.39544,124.00012277358513
5,0.39548,124.000174560434
5,0.39552,124.00011357849662
5,0.39556,124.00007720775577
5,0.3956,124.00008998254361
5,0.39564,124.00000604144996
5,0.39568,124.00003211460603
5,0.39572,124.00061355988083
5,0.39576,125.00035726760495
5,0.3958,125.00314744445676
5,0.39584,124.00430716489205
5,0.39588,124.00091209398848
5,0.39592,124.00213980954308
5,0.39596,124.00070063251165
5,0.396,124.00511626660494
5,0.39604,123.00075665869382
5,0.39608,124.00001430418945
5,0.39612,124.00112364550081
5,0.39616,124.00296093562753
5,0.3962,123.00423352536487
5,0.39624,123.00002861385606
5,0.39628,123.00010360648808
5,0.39632,123.00218186108292
5,0.39636,124.0019661950426
5,0.3964,124.00016675315666
5,0.39644,124.00015505998304
5,0.39648,124.00001742737743
5,0.39652,124.00002609475031
5,0.39656,124.00000025094319
5,0.3966,124.00000323048135
5,0.39664,124.00001600858621
5,0.39668,124.00000000648639
5,0.39672,124.00005859366865
5,0.39676,124.00000167001515
5,0.3968,124.00018874558697
5,0.39684,124.00000461720069
5,0.39688,124.00164470574386
5,0.39692,123.00000791149644
5,0.39696,124.00181966513729
5,0.397,124.00001111737818
5,0.39704,124.00134461962695
5,0.39708,125.00001432524824
5,0.39712,124.00593446146773
5,0.39716,123.00001809257792
5,0.3972,124.00078401834129
5,0.39724,124.0000218502605
5,0.39728,124.00002252245996
5,0.39732,124.00002648449511
5,0.39736,124.00000021980591
5,0.3974,124.00003239788526
5,0.39744,124.00000219729972
5,0.39748,124.00004059085447
5,0.39752,124.00000734096031
5,0.39756,124.00005313487122
5,0.3976,124.00001308314174
5,0.39764,124.00007509973462
5,0.39768,124.00001898547717
5,0.39772,124.00012241599315
5,0.39776,124.00002502615769
5,0.3978,124.00027356704766
5,0.39784,124.00003130311634
5,0.39788,124.00189881896958
5,0.39792,123.00003828432769
5,0.39796,124.00138291824456
5,0.398,124.00004526653726
5,0.39804,124.0001029381278
5,0.39808,124.00005349589883
5,0.39812,124.00002169555813
5,0.39816,124.00006315187488
5,0.3982,124.00000502265708
5,0.39824,124.00007503811088
5,0.39828,124.00000070485335
5,0.39832,124.00009060198302
5,0.39836,124.00000001214447
5,0.3984,124.0001127637406
5,0.39844,124.00000068505109
5,0.39848,124.00014841212699
5,0.39852,124.00000201284243
5,0.39856,124.00021819850063
5,0.3986,124.00000377832593
5,0.39864,124.00041788659101
5,0.39868,124.00000597097964
5,0.39872,124.00227312276154
5,0.39876,123.00000878178994
5,0.3988,124.00108117562881
5,0.39884,124.00001225986962
5,0.39888,124.00003168397302
5,0.39892,124.00001710781278
5,0.39896,124.00000000598494
5,0.399,124.00002420386558
5,0.39904,124.00000741099505
5,0.39908,124.00003557327979
5,0.39912,124.00001906088679
5,0.39916,124.00005625229596
5,0.3992,124.0000311094246
5,0.39924,124.00010219640794
5,0.39928,124.0000434007355
5,0.39932,124.00025225077968
5,0.39936,124.00005660819957
5,0.3994,124.00188119630886
5,0.39944,123.00007267900341
5,0.39948,124.00134063824851
5,0.39952,124.00009293799518
5,0.39956,124.0000642449619
5,0.3996,124.00012869395995
5,0.39964,124.00000273206109
5,0.39968,124.00022856385077
5,0.39972,124.00082920414064
5,0.39976,123.00141096628901
5,0.3998,123.0031546559003
5,0.39984,124.00484325767873
5,0.39988,125.0029857083534
5,0.39992,125.00151626678296
5,0.39996,124.00104069387545
5,0.4,124.00034448749258
5,0.40004,124.00007099847505
5,0.40008,124.0002789620226
5,0.40012,124.00002641371643
5,0.40016,124.00029564673125
5,0.4002,124.00002087870953
5,0.40024,124.00035042749526
5,0.40028,124.00002505231194
5,0.40032,124.00045298695407
5,0.40036,124.00003877716263
5,0.4004,124.00065551098356
5,0.40044,124.00007498468683
5,0.40048,124.00117982364698
5,0.40052,124.00020509169549
5,0.40056,124.00465819516258
5,0.4006,123.0017541868951
5,0.40064,123.00029082439285
5,0.40068,123.00148964645415
5,0.40072,124.00097078850746
5,0.40076,124.00010680999021
5,0.4008,124.00081516507412
5,0.40084,123.00000779444724
5,0.40088,124.0019467260499
5,0.40092,124.00002253893798
5,0.40096,124.00016966959117
5,0.401,124.00107399562881
5,0.40104,123.000024059287
5,0.40108,124.00225857869428
5,0.40112,124.00000016767235
5,0.40116,124.00041421910447
5,0.4012,124.00000798933853
5,0.40124,124.00022575644213
5,0.40128,124.0000316962824
5,0.40132,124.00017246017289
5,0.40136,124.00007172214882
5,0.4014,124.00016756836253
5,0.40144,124.0001400664678
5,0.40148,124.000236879577
5,0.40152,124.00027667897133
5,0.40156,124.00134613634997
5,0.4016,125.00065108318975
5,0.40164,124.00505211395972
5,0.40168,123.00357566174605
5,0.40172,123.00138274280957
5,0.40176,124.00006587209782
5,0.4018,123.00026164120993
5,0.40184,124.00163536666906
5,0.40188,124.00019886584386
5,0.40192,124.00034314053865
5,0.40196,123.00022220612462
5,0.402,124.0030729441503
5,0.40204,124.000306677993
5,0.40208,124.00071402360966
5,0.40212,124.00057769149878
5,0.40216,124.00058127784999
5,0.4022,124.00284788275754
5,0.40224,125.00217018173149
5,0.40228,125.00047153259264
5,0.40232,124.0013792440166
5,0.40236,124.00106850479027
5,0.4024,125.00016979563632
5,0.40244,124.00173762006925
5,0.40248,124.00014927857856
5,0.40252,124.00010583644115
5,0.40256,124.00106553144883
5,0.4026,123.00000264364373
5,0.40264,124.00569274345149
5,0.40268,125.00098759119992
5,0.40272,125.0010409767536
5,0.40276,124.00226420405028
5,0.4028,124.00012177096463
5,0.40284,124.00038140003065
5,0.40288,124.00006785503287
5,0.40292,124.00017899723838
5,0.40296,124.00005684615428
5,0.403,124.00011072565232
5,0.40304,124.00005523082281
5,0.40308,124.00007808127506
5,0.40312,124.00005718076939
5,0.40316,124.00005957548264
5,0.4032,124.0000610412061
5,0.40324,124.00004799456885
5,0.40328,124.00006624735269
5,0.40332,124.00004028622739
5,0.40336,124.00007264220173
5,0.4034,124.00003495895434
5,0.40344,124.00008028901529
5,0.40348,124.0000312120066
5,0.40352,124.00008943664149
5,0.40356,124.00002859040055
5,0.4036,124.00010056874665
5,0.40364,124.00002683197928
5,0.40368,124.00011455508289
5,0.40372,124.00002579606064
5,0.40376,124.00013301353626
5,0.4038,124.00002543294505
5,0.40384,124.00015923350328
5,0.40388,124.00002578042533
5,0.40392,124.00020093818834
5,0.40396,124.00002698875083
5,0.404,124.00028099448664
5,0.40404,124.00002939415478
5,0.40408,124.00050335141565
5,0.40412,124.00003370518733
5,0.40416,124.00246748358144
5,0.4042,123.00004184752223
5,0.40424,124.00095369089641
5,0.40428,124.00005690635044
5,0.40432,124.00001317053207
5,0.40436,124.0000933577065
5,0.4044,124.00000429576447
5,0.40444,124.00022035896711
5,0.40448,124.00002213891527
5,0.40452,124.00172729635653
5,0.40456,123.00004031964058
5,0.4046,124.00156530317614
5,0.40464,124.00005613167001
5,0.40468,124.00016769691553
